rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,,Kitchen,Wifi,Dedicated workspace,Hot tub,Pets allowed,TV with Fire TV,Elevator,Washer,Carbon monoxide alarm,Smoke alarm,City skyline view,Mountain view,75 inch HDTV with Amazon Prime Video,HBO Max,Hulu,Netflix,Free washer – In unit,Free dryer – In unit,Exterior security cameras on property,Fast wifi – 396 Mbps,Free parking garage on premises – 1 space,Shared sauna,Free parking on premises,TV,Free dryer,Pool,Air conditioning,Lock on bedroom door,Dryer,Patio or balcony,Fast wifi – 94 Mbps,Hair dryer,Refrigerator,Microwave,Free street parking,TV with standard cable,Backyard,Free parking garage on premises,Private hot tub - available all year,open 24 hours,Paid dryer – In building,Fast wifi – 407 Mbps,Shared outdoor pool - available all year,open specific hours,heated,infinity,rooftop,Shared hot tub - available all year,open specific hours,Fast wifi – 198 Mbps,Free parking garage on premises – 2 spaces,Shared outdoor pool - available all year,heated,infinity,HDTV with Amazon Prime Video,Apple TV,Disney+,Netflix,Private patio or balcony,Fast wifi – 375 Mbps,Bathtub,Valley view,Fast wifi – 86 Mbps,Shared outdoor pool - available all year,open specific hours,heated,Shared hot tub,Shared backyard – Fully fenced,Paid washer – In unit,Shared patio or balcony,Luggage dropoff allowed,Breakfast,Smoking allowed,River view,Garden view,Waterfront,Fast wifi – 202 Mbps,52 inch HDTV with standard cable,premium cable,Fast wifi – 93 Mbps,Private hot tub - available all year,Sauna,55 inch HDTV,Fast wifi – 166 Mbps,Free carport on premises – 1 space,49 inch HDTV with Netflix,AC - split type ductless system,HDTV with Roku,Fast wifi – 138 Mbps,HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,Fast wifi – 328 Mbps,Park view,Fast wifi – 61 Mbps,43 inch HDTV with Netflix,Free dryer – In building,Fast wifi – 211 Mbps,65 inch HDTV with standard cable,Fast wifi – 273 Mbps,50 inch HDTV with premium cable,High chair,Private backyard,Fire pit,Fast wifi – 530 Mbps,Crib,Fast wifi – 83 Mbps,EV charger,Private hot tub,44 inch HDTV,Fast wifi – 446 Mbps,55 inch HDTV with Netflix,standard cable,Fast wifi – 223 Mbps,55 inch HDTV with Netflix,Shared outdoor pool - available all year,open specific hours,heated,infinity,lap pool,rooftop,60 inch HDTV with standard cable,50 inch TV with Netflix,Shared outdoor pool - available all year,open specific hours,rooftop,50 inch HDTV with Netflix,premium cable,Shared outdoor pool - available all year,open specific hours,infinity,54 inch HDTV with Netflix,Fast wifi – 424 Mbps,Free carport on premises – 2 spaces,50 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,premium cable,Shared pool,42 inch HDTV with standard cable,Fast wifi – 505 Mbps,Wifi – 44 Mbps,32 inch HDTV with premium cable,55 inch HDTV with Chromecast,Free washer,32 inch HDTV with Netflix,Portable air conditioning,Free parking on premises – 1 space,Central air conditioning,60 inch HDTV with Netflix,Amazon Prime Video,Fast wifi – 200 Mbps,HDTV with standard cable,40 inch HDTV,Paid washer – In building,HDTV,Courtyard view,43 inch HDTV with standard cable,Free driveway parking on premises – 1 space,50 inch HDTV,Fast wifi – 139 Mbps,HDTV with Netflix,premium cable,43 inch HDTV with Apple TV,Disney+,Netflix,HBO Max,Free washer – In building,Free residential garage on premises – 1 space,Outdoor pool - available all year,open specific hours,Shared indoor pool - available all year,open specific hours,rooftop,60 inch HDTV with Netflix,Wifi – 31 Mbps,43 inch HDTV with premium cable,Fast wifi – 313 Mbps,Washer – In unit,Fast wifi – 327 Mbps,50 inch HDTV with Amazon Prime Video,HBO Max,Netflix,premium cable,Fast wifi – 481 Mbps,140 inch HDTV with HBO Max,Netflix,DVD player,Private sauna,45 inch TV with Netflix,Fast wifi – 318 Mbps,60 inch HDTV with Apple TV,Amazon Prime Video,Disney+,Netflix,standard cable,42 inch HDTV with Netflix,58 inch HDTV,50 inch HDTV with standard cable,Shared outdoor pool - available all year,open specific hours,Fast wifi – 506 Mbps,Fast wifi – 258 Mbps,Free residential garage on premises,Shared outdoor pool - available all year,open specific hours,lap pool,55 inch HDTV with Chromecast,Disney+,Netflix,43 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,Fast wifi – 157 Mbps,Shared outdoor pool - available all year,heated,Fast wifi – 165 Mbps,55 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,premium cable,standard cable,HDTV with Netflix,Disney+,Amazon Prime Video,standard cable,Fast wifi – 317 Mbps,46 inch HDTV with Fire TV,Netflix,52 inch HDTV with Roku,Netflix,Apple TV,Disney+,Amazon Prime Video,HBO Max,Fast wifi – 105 Mbps,Shared pool - available all year,open specific hours,Private indoor pool - available all year,open 24 hours,infinity,pool toys,HDTV with Netflix,Amazon Prime Video,Disney+,Beach access – Beachfront,Washer – In building,Dryer – In building,Fast wifi – 309 Mbps,Long term stays allowed,55 inch HDTV with standard cable,Free residential garage on premises – 2 spaces,Shared outdoor pool - available all year,open specific hours,heated,olympic-sized,43 inch HDTV with Amazon Prime Video,Chromecast,Disney+,HBO Max,Netflix,43 inch TV with Disney+,Netflix,Fast wifi – 379 Mbps,HDTV with Roku,standard cable,52 inch HDTV with Disney+,Netflix,Roku,50 inch TV,Fast wifi – 295 Mbps,Fast wifi – 143 Mbps,32 inch HDTV,Shared pool - open specific hours,58 inch HDTV with premium cable,Wifi – 9 Mbps,Private hot tub - available all year,open specific hours,Shared backyard – Not fully fenced,Fast wifi – 205 Mbps,Challenger refrigerator,Private indoor pool - available all year,heated,HDTV with Netflix,43 inch HDTV with Netflix,standard cable,Gym nearby,Paid parking lot off premises,Pack ’n play/Travel crib,Haceb refrigerator,Paid parking on premises,Indoor fireplace,Shared hot tub - available seasonally,open specific hours
59,4263,1180,1150,985,0,undefined,948,894979116012452205,Home in Medellín,01/18/25 - 01/21/25,0,1,7,4.95,4.95 (58),40,https://www.airbnb.com/rooms/894979116012452205,19,0,0,NaN,0,0,0,NaN,,59,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4263,1180,1115,1020,0,undefined,948,543001997437057243,Loft in Medellín,01/18/25 - 01/21/25,0,1,14,4.87,4.87 (47),33,https://www.airbnb.com/rooms/543001997437057243,26,0,0,NaN,0,0,0,NaN,2 beds,60,,TRUE,TRUE,TRUE,,TRUE,,,,FALSE,FALSE,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,4263,1180,1070,1065,0,undefined,948,1317367461385618546,Apartment in Medellín,01/18/25 - 01/21/25,0,1,23,,New,24,https://www.airbnb.com/rooms/1317367461385618546,36,0,0,NaN,0,0,0,NaN,,61,,TRUE,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4263,1180,1120,1015,0,undefined,948,1324988957624545710,Apartment in Medellín,01/18/25 - 01/21/25,0,1,13,,New,34,https://www.airbnb.com/rooms/1324988957624545710,25,0,0,NaN,0,0,0,NaN,2 beds,62,,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,,,,,,TRUE,,,,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,4258,1180,980,1150,0,undefined,948,807163850300957760,Loft in Medellín,01/18/25 - 01/21/25,0,1,41,4.94,4.94 (32),7,https://www.airbnb.com/rooms/807163850300957760,55,0,0,NaN,0,0,0,NaN,,63,,TRUE,TRUE,TRUE,,,,TRUE,,FALSE,FALSE,TRUE,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,4253,1180,1005,1120,0,undefined,948,1178581023942782649,Apartment in Medellín,01/18/25 - 01/21/25,0,1,36,4.9,4.9 (20),13,https://www.airbnb.com/rooms/1178581023942782649,49,0,0,NaN,0,0,0,NaN,,64,,TRUE,TRUE,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4253,1180,1175,950,0,undefined,948,35843512,Room in Laureles-Estadio,01/18/25 - 01/21/25,0,1,2,4.87,4.87 (47),47,https://www.airbnb.com/rooms/35843512,11,0,0,NaN,0,0,0,NaN,,65,,TRUE,,TRUE,,,,,,,,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,4248,1180,965,1155,0,undefined,948,1207226653232850982,Apartment in Medellín,01/18/25 - 01/21/25,0,1,44,4.95,4.95 (20),6,https://www.airbnb.com/rooms/1207226653232850982,58,0,0,NaN,0,0,0,NaN,,66,,TRUE,TRUE,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,4248,1180,970,1150,0,undefined,948,1259483757806834544,Loft in Medellín,01/18/25 - 01/21/25,0,1,43,4.94,4.94 (16),7,https://www.airbnb.com/rooms/1259483757806834544,57,0,0,NaN,0,0,0,NaN,,67,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,,,,TRUE,,,,,TRUE,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,4243,1180,960,1155,0,undefined,948,50045592,Cabin in Medellín,01/18/25 - 01/21/25,0,1,45,4.95,4.95 (211),6,https://www.airbnb.com/rooms/50045592,59,0,0,NaN,0,0,0,NaN,,68,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,4243,1180,965,1150,0,undefined,948,1137158351498082211,Apartment in Bello,01/18/25 - 01/21/25,0,1,44,4.94,4.94 (17),7,https://www.airbnb.com/rooms/1137158351498082211,58,0,0,NaN,0,0,0,NaN,,69,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,4243,1180,995,1120,0,undefined,948,1237961859604611495,Apartment in Medellín,01/18/25 - 01/21/25,0,1,38,4.9,4.9 (10),13,https://www.airbnb.com/rooms/1237961859604611495,51,0,0,NaN,0,0,0,NaN,,70,,TRUE,TRUE,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4238,1180,1100,1010,0,undefined,948,1309006070100973167,Apartment in Medellín,01/18/25 - 01/21/25,0,1,17,5,5.0 (4),35,https://www.airbnb.com/rooms/1309006070100973167,30,0,0,NaN,0,0,0,NaN,2 beds,71,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,,,,,,,,,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,4238,1180,1100,1010,0,undefined,948,1018791174925292196,Loft in Buenos Aires,01/18/25 - 01/21/25,0,1,17,5,5.0 (50),35,https://www.airbnb.com/rooms/1018791174925292196,30,0,0,NaN,0,0,0,NaN,,72,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4238,1180,930,1180,0,undefined,948,1270247960416191162,Nature lodge in Guarne,01/18/25 - 01/21/25,0,1,51,5,5.0 (11),1,https://www.airbnb.com/rooms/1270247960416191162,69,0,0,NaN,0,0,0,NaN,1 king bed,73,,,TRUE,,,,,,,FALSE,FALSE,,,,,,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4238,1180,940,1170,0,undefined,948,946547864714412810,Apartment in Medellín,01/18/25 - 01/21/25,0,1,49,4.98,4.98 (118),3,https://www.airbnb.com/rooms/946547864714412810,65,0,0,NaN,0,0,0,NaN,,74,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,,,,,,TRUE,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4233,1180,950,1155,0,undefined,948,1234032295914344792,Loft in Medellín,01/18/25 - 01/21/25,0,1,47,4.95,4.95 (19),6,https://www.airbnb.com/rooms/1234032295914344792,62,0,0,NaN,0,0,0,NaN,,75,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4233,1180,955,1150,0,undefined,948,1064511970836198373,Earthen home in Sabaneta,01/18/25 - 01/21/25,0,1,46,4.94,4.94 (67),7,https://www.airbnb.com/rooms/1064511970836198373,61,0,0,NaN,0,0,0,NaN,,76,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,4233,1180,965,1140,0,undefined,948,1017331888183781357,Apartment in Medellín,01/18/25 - 01/21/25,0,1,44,4.92,4.92 (36),9,https://www.airbnb.com/rooms/1017331888183781357,58,0,0,NaN,0,0,0,NaN,1 bed,77,,TRUE,TRUE,TRUE,,,,,,FALSE,,TRUE,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,4228,1180,1090,1010,0,undefined,948,1186309376253634792,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,19,5,5.0 (21),35,https://www.airbnb.com/rooms/1186309376253634792,32,0,0,NaN,0,0,0,NaN,,78,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,TRUE,,,,,,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,4228,1180,1090,1010,0,undefined,948,847881844542646160,Apartment in San Javier,01/18/25 - 01/21/25,0,1,19,5,5.0 (69),35,https://www.airbnb.com/rooms/847881844542646160,32,0,0,NaN,0,0,0,NaN,3 beds,79,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4228,1180,935,1165,0,undefined,948,694201938216658822,Tiny home in Rionegro,01/18/25 - 01/21/25,0,1,50,4.97,4.97 (107),4,https://www.airbnb.com/rooms/694201938216658822,68,0,0,NaN,0,0,0,NaN,2 king beds,80,,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4228,1180,940,1160,0,undefined,948,569013406988758799,Vacation home in Medellín,01/18/25 - 01/21/25,0,1,49,4.96,4.96 (105),5,https://www.airbnb.com/rooms/569013406988758799,65,0,0,NaN,0,0,0,NaN,,81,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4228,1180,945,1155,0,undefined,948,1217580078335920424,Apartment in Medellín,01/18/25 - 01/21/25,0,1,48,4.95,4.95 (22),6,https://www.airbnb.com/rooms/1217580078335920424,64,0,0,NaN,0,0,0,NaN,,82,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,,,,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
